read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c
1775089519,1,53.1,5.0,95,0,0.0,0.0,266.3,0.5,131,,,,,,,229.9,1.5,50.03,2.2,290,368,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,234.9,0.0,50.03,,,,,0,,,0,,,423.5,0.0,32.3,41.6,49.8,120.0,0,0,89,,,0.5,,
1775089531,1,53.1,4.8,95,0,0.0,0.0,271.0,0.5,132,,,,,,,229.8,1.6,50.02,2.2,297,368,5,0,,,,,,,,,,,,,,,290,367,5,0,,,0,,,0,,,234.6,0.0,50.01,,,,,0,,,0,,,423.6,0.0,32.3,41.6,49.8,120.0,0,0,89,,,0.5,,
1775089544,1,53.1,4.9,95,0,0.0,0.0,265.4,0.5,132,,,,,,,230.0,1.5,49.96,2.2,278,345,5,0,,,,,,,,,,,,,,,283,367,5,0,,,0,,,0,,,234.5,0.0,49.94,,,,,0,,,0,,,423.4,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089556,1,53.1,4.7,95,0,0.0,0.0,266.9,0.5,136,,,,,,,229.9,1.6,49.94,2.2,292,367,5,0,,,,,,,,,,,,,,,282,367,5,0,,,0,,,0,,,234.9,0.0,49.95,,,,,0,,,0,,,423.6,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089569,1,53.1,4.8,95,0,0.0,0.0,269.4,0.5,132,,,,,,,229.9,1.5,49.95,2.2,304,368,5,0,,,,,,,,,,,,,,,291,391,6,0,,,0,,,0,,,234.6,0.0,49.96,,,,,0,,,0,,,423.5,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089581,1,53.1,4.7,95,0,0.0,0.0,278.8,0.5,124,,,,,,,230.0,1.6,49.97,2.2,328,414,6,0,,,,,,,,,,,,,,,327,413,6,0,,,0,,,0,,,234.8,0.0,49.99,,,,,0,,,0,,,423.3,0.0,32.3,41.6,49.8,120.0,0,0,89,,,0.5,,
1775089594,1,53.1,4.4,95,0,0.0,0.0,269.5,0.5,127,,,,,,,229.9,1.6,50.01,2.2,295,368,5,0,,,,,,,,,,,,,,,297,367,5,0,,,0,,,0,,,234.4,0.0,50.01,,,,,0,,,0,,,423.8,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089606,1,53.1,4.5,95,0,0.0,0.0,275.0,0.5,135,,,,,,,229.9,1.6,50.01,2.2,300,367,5,0,,,,,,,,,,,,,,,284,368,5,0,,,0,,,0,,,234.4,0.0,50.0,,,,,0,,,0,,,424.0,0.0,32.3,41.6,49.8,120.0,0,0,89,,,0.5,,
1775089619,1,53.1,4.7,95,0,0.0,0.0,139.4,0.6,73,,,,,,,230.0,1.6,49.98,2.2,298,368,5,0,,,,,,,,,,,,,,,293,368,5,0,,,0,,,0,,,234.4,0.0,49.97,,,,,0,,,0,,,424.1,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089633,1,53.1,3.8,95,0,0.0,0.0,335.9,0.4,134,,,,,,,229.9,1.5,49.95,2.2,280,367,5,0,,,,,,,,,,,,,,,302,367,5,0,,,0,,,0,,,234.6,0.0,49.95,,,,,0,,,0,,,424.1,0.0,32.3,41.6,49.8,120.0,0,0,88,,,0.5,,
1775089645,1,53.1,3.4,95,0,0.0,0.0,326.2,0.4,130,,,,,,,230.0,1.6,49.96,2.2,287,368,5,0,,,,,,,,,,,,,,,297,368,5,0,,,0,,,0,,,234.6,0.0,49.96,,,,,0,,,0,,,424.1,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089658,1,53.1,3.2,95,0,0.0,0.0,323.2,0.5,167,,,,,,,229.8,1.5,49.97,2.2,310,391,5,0,,,,,,,,,,,,,,,297,368,5,0,,,0,,,0,,,234.3,0.0,49.97,,,,,0,,,0,,,424.3,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089672,1,53.1,3.3,95,0,0.0,0.0,324.7,0.5,162,,,,,,,229.9,1.6,49.95,2.2,290,368,5,0,,,,,,,,,,,,,,,290,368,5,0,,,0,,,0,,,234.7,0.0,49.95,,,,,0,,,0,,,424.2,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089685,1,53.1,3.2,95,0,0.0,0.0,314.5,0.5,156,,,,,,,230.0,1.6,49.97,2.2,307,368,5,0,,,,,,,,,,,,,,,289,368,5,0,,,0,,,0,,,234.5,0.0,49.98,,,,,0,,,0,,,424.1,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089698,1,53.1,3.5,95,0,0.0,0.0,334.9,0.5,168,,,,,,,229.9,1.5,49.99,2.2,289,368,5,0,,,,,,,,,,,,,,,293,367,5,0,,,0,,,0,,,234.6,0.0,50.0,,,,,0,,,0,,,424.3,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089710,1,53.1,3.7,95,0,0.0,0.0,325.0,0.5,162,,,,,,,230.0,1.6,50.01,2.2,294,368,5,0,,,,,,,,,,,,,,,281,368,5,0,,,0,,,0,,,234.9,0.0,50.02,,,,,0,,,0,,,424.1,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089723,1,53.1,3.9,95,0,0.0,0.0,308.6,0.5,160,,,,,,,229.9,1.5,50.02,2.2,287,368,6,0,,,,,,,,,,,,,,,307,368,5,0,,,0,,,0,,,234.4,0.0,50.02,,,,,0,,,0,,,424.0,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089735,1,53.1,3.9,95,0,0.0,0.0,321.5,0.4,129,,,,,,,230.0,1.6,49.99,2.2,299,367,5,0,,,,,,,,,,,,,,,295,368,5,0,,,0,,,0,,,234.4,0.0,49.97,,,,,0,,,0,,,424.0,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089749,1,53.1,4.2,95,0,0.0,0.0,294.9,0.4,116,,,,,,,230.0,1.6,49.94,2.2,302,368,6,0,,,,,,,,,,,,,,,307,391,6,0,,,0,,,0,,,234.8,0.0,49.94,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089762,1,53.1,4.9,95,0,0.0,0.0,258.6,0.5,134,,,,,,,229.9,1.6,49.95,2.2,283,368,5,0,,,,,,,,,,,,,,,270,368,5,0,,,0,,,0,,,234.5,0.0,49.95,,,,,0,,,0,,,423.6,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089774,1,53.1,4.8,95,0,0.0,0.0,256.5,0.5,134,,,,,,,230.0,1.6,49.96,2.2,301,368,5,0,,,,,,,,,,,,,,,293,368,5,0,,,0,,,0,,,234.7,0.0,49.97,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089788,1,53.1,5.1,95,0,0.0,0.0,262.4,0.5,134,,,,,,,230.0,1.5,50.01,2.2,278,368,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,234.4,0.0,50.02,,,,,0,,,0,,,423.7,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089800,1,53.1,4.8,95,0,0.0,0.0,276.3,0.5,136,,,,,,,230.0,1.6,50.02,2.2,294,368,5,0,,,,,,,,,,,,,,,289,368,5,0,,,0,,,0,,,234.2,0.0,50.01,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089813,1,53.1,4.8,95,0,0.0,0.0,268.8,0.5,135,,,,,,,229.9,1.5,49.98,2.2,313,368,6,0,,,,,,,,,,,,,,,294,368,5,0,,,0,,,0,,,233.8,0.0,49.96,,,,,0,,,0,,,423.7,0.0,37.9,44.7,51.8,120.0,0,0,87,,,0.5,,
1775089825,1,53.1,5.0,95,0,0.0,0.0,254.6,0.5,127,,,,,,,230.0,1.6,49.95,2.2,292,368,5,0,,,,,,,,,,,,,,,289,367,5,0,,,0,,,0,,,235.3,0.0,49.96,,,,,0,,,0,,,423.7,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089838,1,53.1,4.9,94,0,0.0,0.0,278.8,0.5,136,,,,,,,230.0,1.6,49.96,2.2,294,368,5,0,,,,,,,,,,,,,,,296,368,5,0,,,0,,,0,,,235.2,0.0,49.97,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089850,1,53.1,5.3,94,0,0.0,0.0,268.8,0.5,137,,,,,,,229.9,1.6,50.0,2.2,282,345,5,0,,,,,,,,,,,,,,,299,368,5,0,,,0,,,0,,,235.1,0.0,50.0,,,,,0,,,0,,,423.6,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089863,1,53.1,5.1,94,0,0.0,0.0,282.8,0.5,140,,,,,,,229.9,1.6,50.02,2.2,291,368,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,234.9,0.0,50.02,,,,,0,,,0,,,423.6,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089875,1,53.1,5.2,94,0,0.0,0.0,288.2,0.5,144,,,,,,,229.9,1.5,50.02,2.2,281,368,5,0,,,,,,,,,,,,,,,308,368,5,0,,,0,,,0,,,234.8,0.0,50.01,,,,,0,,,0,,,423.5,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089888,1,53.1,4.9,94,0,0.0,0.0,272.4,0.5,137,,,,,,,230.1,1.6,49.99,2.2,280,368,5,0,,,,,,,,,,,,,,,298,368,5,0,,,0,,,0,,,234.7,0.0,49.97,,,,,0,,,0,,,423.5,0.0,37.9,44.7,51.8,120.0,0,0,88,,,0.5,,
1775089901,1,53.1,4.8,94,0,0.0,0.0,276.3,0.5,135,,,,,,,229.9,1.5,49.94,2.2,289,368,5,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,234.9,0.0,49.94,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089913,1,53.1,4.9,94,0,0.0,0.0,269.0,0.5,134,,,,,,,230.0,1.5,49.96,2.2,273,345,5,0,,,,,,,,,,,,,,,283,344,5,0,,,0,,,0,,,234.7,0.0,49.97,,,,,0,,,0,,,423.7,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089926,1,53.1,4.3,94,0,0.0,0.0,266.4,0.6,123,,,,,,,229.9,1.5,49.98,2.2,292,368,5,0,,,,,,,,,,,,,,,279,345,5,0,,,0,,,0,,,234.5,0.0,49.99,,,,,0,,,0,,,423.8,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089939,1,53.1,4.5,94,0,0.0,0.0,290.6,0.5,142,,,,,,,229.8,1.5,50.0,2.2,270,345,5,0,,,,,,,,,,,,,,,290,368,5,0,,,0,,,0,,,234.6,0.0,50.01,,,,,0,,,0,,,424.1,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089952,1,53.1,3.8,94,0,0.0,0.0,332.0,0.5,164,,,,,,,229.9,1.6,50.02,2.2,268,345,5,0,,,,,,,,,,,,,,,268,345,5,0,,,0,,,0,,,234.6,0.0,50.02,,,,,0,,,0,,,424.2,0.0,37.9,44.7,51.8,120.0,0,0,89,,,0.5,,
1775089964,1,53.1,3.4,94,0,0.0,0.0,333.9,0.5,164,,,,,,,229.9,1.5,50.0,2.3,332,414,6,0,,,,,,,,,,,,,,,326,414,6,0,,,0,,,0,,,234.6,0.0,49.98,,,,,0,,,0,,,424.0,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775089978,1,53.1,4.3,94,0,0.0,0.0,345.5,0.5,170,,,,,,,229.9,1.6,49.94,2.3,315,391,6,0,,,,,,,,,,,,,,,321,414,6,0,,,0,,,0,,,234.7,0.0,49.94,,,,,0,,,0,,,423.8,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775089992,1,53.1,3.9,94,0,0.0,0.0,331.3,0.5,166,,,,,,,230.0,1.7,49.95,2.4,343,414,6,0,,,,,,,,,,,,,,,321,390,6,0,,,0,,,0,,,234.6,0.0,49.95,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090004,1,53.1,4.1,94,0,0.0,0.0,339.0,0.5,163,,,,,,,229.9,1.7,49.95,2.3,327,391,6,0,,,,,,,,,,,,,,,323,391,6,0,,,0,,,0,,,234.7,0.0,49.96,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090017,1,53.1,4.4,94,0,0.0,0.0,328.5,0.5,162,,,,,,,230.0,1.5,49.97,2.2,279,368,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,234.7,0.0,49.98,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090029,1,53.1,3.4,94,0,0.0,0.0,325.3,0.5,167,,,,,,,229.9,1.6,49.99,2.2,294,391,5,0,,,,,,,,,,,,,,,293,368,5,0,,,0,,,0,,,234.4,0.0,49.99,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090042,1,53.1,3.7,94,0,0.0,0.0,322.6,0.5,159,,,,,,,229.9,1.5,50.01,2.2,285,368,5,0,,,,,,,,,,,,,,,291,368,5,0,,,0,,,0,,,234.7,0.0,50.01,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090055,1,53.1,3.5,94,0,0.0,0.0,319.1,0.5,163,,,,,,,229.9,1.6,50.01,2.2,293,368,5,0,,,,,,,,,,,,,,,302,391,5,0,,,0,,,0,,,234.8,0.0,50.02,,,,,0,,,0,,,424.4,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090067,1,53.1,3.5,94,0,0.0,0.0,317.5,0.5,158,,,,,,,230.0,1.7,50.01,2.3,311,368,5,0,,,,,,,,,,,,,,,304,390,6,0,,,0,,,0,,,234.7,0.0,50.01,,,,,0,,,0,,,424.3,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090079,1,53.1,3.3,94,0,0.0,0.0,318.3,0.5,156,,,,,,,229.9,1.6,49.96,2.2,298,367,5,0,,,,,,,,,,,,,,,287,368,5,0,,,0,,,0,,,234.7,0.0,49.95,,,,,0,,,0,,,424.4,0.0,32.4,41.7,49.7,120.0,0,0,90,,,0.5,,
1775090092,1,53.1,3.6,94,0,0.0,0.0,316.8,0.5,163,,,,,,,230.0,1.6,49.95,2.2,288,368,5,0,,,,,,,,,,,,,,,305,368,5,0,,,0,,,0,,,235.0,0.0,49.95,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090106,1,53.1,3.4,94,0,0.0,0.0,340.3,0.5,165,,,,,,,229.9,1.5,49.97,2.2,280,345,5,0,,,,,,,,,,,,,,,288,367,5,0,,,0,,,0,,,234.6,0.0,49.98,,,,,0,,,0,,,424.3,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090118,1,53.1,3.3,94,0,0.0,0.0,326.4,0.5,169,,,,,,,229.9,1.6,50.01,2.2,298,367,5,0,,,,,,,,,,,,,,,303,368,5,0,,,0,,,0,,,234.7,0.0,50.02,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090131,1,53.1,3.6,94,0,0.0,0.0,300.1,0.5,148,,,,,,,230.0,1.5,50.02,2.2,277,367,5,0,,,,,,,,,,,,,,,288,368,5,0,,,0,,,0,,,234.3,0.0,50.01,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,90,,,0.5,,
1775090143,1,53.1,3.5,94,0,0.0,0.0,313.2,0.5,162,,,,,,,229.9,1.6,49.97,2.2,302,368,5,0,,,,,,,,,,,,,,,306,391,5,0,,,0,,,0,,,234.3,0.0,49.94,,,,,0,,,0,,,424.3,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090156,1,53.1,3.5,94,0,0.0,0.0,328.5,0.5,163,,,,,,,230.0,1.6,49.94,2.2,288,368,6,0,,,,,,,,,,,,,,,288,368,5,0,,,0,,,0,,,234.8,0.0,49.94,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090168,1,53.1,3.5,94,0,0.0,0.0,327.1,0.5,164,,,,,,,229.8,1.6,49.95,2.2,313,391,5,0,,,,,,,,,,,,,,,300,368,5,0,,,0,,,0,,,234.6,0.0,49.95,,,,,0,,,0,,,424.3,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090181,1,53.1,3.7,94,0,0.0,0.0,340.6,0.5,169,,,,,,,230.0,1.5,49.96,2.2,285,368,5,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,234.5,0.0,49.96,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,90,,,0.5,,
1775090194,1,53.1,3.6,94,0,0.0,0.0,332.7,0.5,171,,,,,,,230.0,1.6,49.96,2.2,293,368,5,0,,,,,,,,,,,,,,,291,368,5,0,,,0,,,0,,,234.3,0.0,49.95,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090207,1,53.1,3.6,94,0,0.0,0.0,327.0,0.5,169,,,,,,,230.0,1.5,49.95,2.2,288,368,5,0,,,,,,,,,,,,,,,287,367,6,0,,,0,,,0,,,234.3,0.0,49.95,,,,,0,,,0,,,424.3,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090221,1,53.1,3.6,94,0,0.0,0.0,337.2,0.5,165,,,,,,,230.0,1.6,49.95,2.2,291,367,5,0,,,,,,,,,,,,,,,286,367,5,0,,,0,,,0,,,234.8,0.0,49.96,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090233,1,53.1,3.5,94,0,0.0,0.0,336.7,0.5,167,,,,,,,229.8,1.6,49.98,2.2,300,367,5,0,,,,,,,,,,,,,,,301,368,5,0,,,0,,,0,,,234.6,0.0,49.99,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090246,1,53.1,3.9,94,0,0.0,0.0,325.0,0.5,161,,,,,,,230.0,1.6,49.99,2.2,284,344,5,0,,,,,,,,,,,,,,,288,344,5,0,,,0,,,0,,,234.6,0.0,49.98,,,,,0,,,0,,,424.0,0.0,32.4,41.7,49.7,120.0,0,0,88,,,0.5,,
1775090260,1,53.1,3.7,94,0,0.0,0.0,330.9,0.5,164,,,,,,,230.0,1.6,49.95,2.2,297,368,5,0,,,,,,,,,,,,,,,286,345,5,0,,,0,,,0,,,234.6,0.0,49.95,,,,,0,,,0,,,424.2,0.0,32.4,41.7,49.7,120.0,0,0,90,,,0.5,,
1775090272,1,53.1,3.8,94,0,0.0,0.0,318.9,0.5,165,,,,,,,230.0,1.5,49.96,2.2,290,368,5,0,,,,,,,,,,,,,,,294,367,5,0,,,0,,,0,,,234.6,0.0,49.96,,,,,0,,,0,,,424.1,0.0,32.4,41.7,49.7,120.0,0,0,89,,,0.5,,
1775090286,1,53.1,3.9,94,0,0.0,0.0,334.2,0.5,172,,,,,,,229.9,1.5,49.96,2.2,283,367,5,0,,,,,,,,,,,,,,,284,367,5,0,,,0,,,0,,,234.3,0.0,49.96,,,,,0,,,0,,,424.0,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090298,1,53.1,3.7,94,0,0.0,0.0,316.8,0.4,127,,,,,,,230.1,1.6,49.97,2.2,297,368,5,0,,,,,,,,,,,,,,,287,367,5,0,,,0,,,0,,,234.8,0.0,49.98,,,,,0,,,0,,,424.2,0.0,40.4,45.0,51.9,120.0,0,0,90,,,0.5,,
1775090311,1,53.1,4.0,94,0,0.0,0.0,321.7,0.4,132,,,,,,,230.1,1.5,50.0,2.2,289,368,5,0,,,,,,,,,,,,,,,295,368,5,0,,,0,,,0,,,234.5,0.0,50.0,,,,,0,,,0,,,423.9,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090324,1,53.1,4.1,94,0,0.0,0.0,305.7,0.4,121,,,,,,,229.9,1.6,50.01,2.2,297,367,5,0,,,,,,,,,,,,,,,282,368,5,0,,,0,,,0,,,234.9,0.0,50.02,,,,,0,,,0,,,423.8,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090336,1,53.1,4.8,94,0,0.0,0.0,254.2,0.5,134,,,,,,,229.9,1.5,50.02,2.2,296,367,5,0,,,,,,,,,,,,,,,286,368,5,0,,,0,,,0,,,234.8,0.0,50.02,,,,,0,,,0,,,423.7,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090349,1,53.1,4.9,94,0,0.0,0.0,255.3,0.5,129,,,,,,,229.9,1.6,49.99,2.2,283,368,5,0,,,,,,,,,,,,,,,296,368,5,0,,,0,,,0,,,234.6,0.0,49.97,,,,,0,,,0,,,423.6,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090361,1,53.1,5.0,94,0,0.0,0.0,270.4,0.5,134,,,,,,,229.8,1.6,49.94,2.2,291,368,5,0,,,,,,,,,,,,,,,290,368,5,0,,,0,,,0,,,234.5,0.0,49.94,,,,,0,,,0,,,423.8,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090374,1,53.1,5.0,94,0,0.0,0.0,264.0,0.5,130,,,,,,,229.8,1.5,49.95,2.2,289,367,5,0,,,,,,,,,,,,,,,287,391,5,0,,,0,,,0,,,234.7,0.0,49.95,,,,,0,,,0,,,423.7,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090386,1,53.1,4.7,94,0,0.0,0.0,272.7,0.5,133,,,,,,,230.0,1.6,49.96,2.3,304,368,5,0,,,,,,,,,,,,,,,295,368,6,0,,,0,,,0,,,235.0,0.0,49.98,,,,,0,,,0,,,423.7,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090399,1,53.1,4.9,94,0,0.0,0.0,275.4,0.5,142,,,,,,,229.9,1.6,50.02,2.2,296,368,5,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,234.5,0.0,50.03,,,,,0,,,0,,,423.6,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090412,1,53.1,5.0,94,0,0.0,0.0,285.4,0.5,139,,,,,,,229.9,1.6,50.02,2.3,296,368,6,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,234.9,0.0,50.01,,,,,0,,,0,,,423.6,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090425,1,53.1,5.2,94,0,0.0,0.0,293.7,0.5,142,,,,,,,230.0,1.5,49.98,2.2,282,368,5,0,,,,,,,,,,,,,,,287,368,5,0,,,0,,,0,,,234.6,0.0,49.96,,,,,0,,,0,,,423.7,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090438,1,53.1,5.2,94,0,0.0,0.0,282.1,0.5,142,,,,,,,229.9,1.5,49.95,2.2,295,368,5,0,,,,,,,,,,,,,,,290,368,5,0,,,0,,,0,,,234.9,0.0,49.96,,,,,0,,,0,,,423.7,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090451,1,53.1,4.8,94,0,0.0,0.0,284.2,0.5,143,,,,,,,229.9,1.5,49.97,2.2,295,368,5,0,,,,,,,,,,,,,,,283,367,5,0,,,0,,,0,,,234.4,0.0,49.98,,,,,0,,,0,,,423.8,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090464,1,53.1,4.9,94,0,0.0,0.0,257.4,0.5,127,,,,,,,229.9,1.5,50.02,2.2,278,368,5,0,,,,,,,,,,,,,,,294,368,5,0,,,0,,,0,,,234.0,0.0,50.02,,,,,0,,,0,,,423.8,0.0,40.4,45.0,51.9,120.0,0,0,90,,,0.5,,
1775090477,1,53.1,4.5,94,0,0.0,0.0,252.9,0.5,132,,,,,,,230.0,1.6,50.02,2.2,277,344,5,0,,,,,,,,,,,,,,,265,344,5,0,,,0,,,0,,,234.7,0.0,50.02,,,,,0,,,0,,,423.8,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090490,1,53.1,4.3,94,0,0.0,0.0,285.4,0.5,141,,,,,,,230.0,1.5,49.98,2.2,289,367,5,0,,,,,,,,,,,,,,,281,368,5,0,,,0,,,0,,,234.6,0.0,49.96,,,,,0,,,0,,,424.1,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090504,1,53.1,4.1,94,0,0.0,0.0,307.4,0.5,158,,,,,,,229.9,1.7,49.95,2.3,327,391,6,0,,,,,,,,,,,,,,,311,414,6,0,,,0,,,0,,,235.2,0.0,49.95,,,,,0,,,0,,,423.9,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090516,1,53.1,4.1,94,0,0.0,0.0,324.8,0.5,168,,,,,,,230.0,1.8,49.95,2.3,328,414,6,0,,,,,,,,,,,,,,,322,391,6,0,,,0,,,0,,,234.9,0.0,49.95,,,,,0,,,0,,,424.0,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090529,1,53.1,3.8,94,0,0.0,0.0,330.1,0.5,163,,,,,,,230.0,1.7,49.97,2.3,339,414,6,0,,,,,,,,,,,,,,,347,459,6,0,,,0,,,0,,,234.7,0.0,49.98,,,,,0,,,0,,,424.3,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090541,1,53.1,4.1,94,0,0.0,0.0,315.8,0.5,157,,,,,,,229.9,1.7,50.01,2.4,334,391,6,0,,,,,,,,,,,,,,,335,414,6,0,,,0,,,0,,,234.8,0.0,50.02,,,,,0,,,0,,,424.2,0.0,40.4,45.0,51.9,120.0,0,0,89,,,0.5,,
1775090554,1,53.1,3.6,94,0,0.0,0.0,309.8,0.6,186,,,,,,,229.9,1.6,50.02,2.2,298,368,6,0,,,,,,,,,,,,,,,283,368,5,0,,,0,,,0,,,234.6,0.0,50.01,,,,,0,,,0,,,424.5,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
1775090567,1,53.1,3.2,94,0,0.0,0.0,305.5,0.6,186,,,,,,,230.0,1.5,49.98,2.2,293,367,5,0,,,,,,,,,,,,,,,293,368,5,0,,,0,,,0,,,234.3,0.0,49.97,,,,,0,,,0,,,424.5,0.0,40.4,45.0,51.9,120.0,0,0,88,,,0.5,,
