read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,battreserve,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,pvreserve,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,otherreserve,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c,grid_reserve
1756460230,1,53.1,1.4,58,0,0.0,0.0,"{0,0,0,0,0}",295.1,0.4,117,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.0,0.8,49.96,1.7,124,184,2,0,0.0,0.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,125,183,2,0,0,0,0,0,0,0,0,0,235.6,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.7,0.0,35.7,42.3,46.4,120.0,0,0,"{0,0,0,0,0}",88,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460230,2,53.0,26.3,74,0,0.0,0.0,"{0,0,0,0,0}",246.3,0.5,119,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.3,49.96,6.0,1412,1472,26,0,0.0,2.9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1417,1473,26,0,0,0,0,0,0,0,0,0,236.5,0.0,49.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.9,0.0,35.9,47.1,53.7,120.0,0,0,"{0,0,0,0,0}",56,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460341,1,53.1,1.7,58,0,0.0,0.0,"{0,0,0,0,0}",233.3,0.4,88,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.0,0.8,49.97,1.6,122,184,2,0,0.0,0.7,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,123,184,2,0,0,0,0,0,0,0,0,0,235.8,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,423.1,0.0,36.4,42.3,48.5,120.0,0,0,"{0,0,0,0,0}",88,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460341,2,53.0,26.2,74,0,0.0,0.0,"{0,0,0,0,0}",228.4,0.5,114,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.0,6.4,49.97,6.0,1403,1472,26,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1409,1470,26,0,0,0,0,0,0,0,0,0,236.7,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.7,0.0,35.7,47.1,53.6,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460454,1,53.2,6538.5,58,803,,0.0,"{0,0,0,0,0}",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",233.6,0.7,50.01,4.2,134,187,3,0,0.0,0.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,164,210,3,64555,0,0,0,0,0,0,0,0,233.9,4.9,49.99,0.0,0.0,0.0,0.0,1146,0,0,1132,0,0,445.5,0.0,36.0,44.3,47.1,120.0,0,0,"{0,0,0,0,0}",60,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460454,2,53.0,26.9,73,0,0.0,0.0,"{0,0,0,0,0}",173.5,0.5,90,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",,6.3,50.01,6.0,1407,1449,26,0,0.0,3.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1396,1472,25,0,0,0,0,0,0,0,0,0,235.0,0.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.6,0.0,35.8,47.1,53.6,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460565,1,53.3,6538.5,58,799,15.0,0.0,"{0,0,0,0,0}",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",233.9,0.8,49.97,4.2,159,210,3,0,0.0,0.9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,161,210,3,64548,0,0,0,0,0,0,0,0,234.3,4.9,49.96,0.0,0.0,0.0,0.0,1147,0,0,1147,0,0,446.4,0.0,34.2,46.3,46.3,120.0,0,0,"{0,0,0,0,0}",59,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460565,2,53.0,27.1,73,0,0.0,0.0,"{0,0,0,0,0}",165.4,0.4,66,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",229.9,6.3,49.97,6.0,1414,1468,26,0,0.0,3.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1396,1471,25,0,0,0,0,0,0,0,0,0,235.4,0.0,49.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.6,0.0,35.4,47.1,53.5,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460690,1,53.3,6538.6,59,799,15.0,0.0,"{0,0,0,0,0}",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",233.9,0.7,49.96,4.2,127,187,3,0,0.0,0.8,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,133,186,3,64553,0,0,0,0,0,0,0,0,233.5,4.8,49.98,0.0,0.0,0.0,0.0,1121,0,0,1117,0,0,446.4,0.0,33.4,47.1,45.7,120.0,0,0,"{0,0,0,0,0}",59,0,0,0.5,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
1756460690,2,53.0,26.9,73,0,0.0,0.0,"{0,0,0,0,0}",159.0,0.3,47,0.0,0.0,0,0.0,0.0,0,"{0,0,0,0}",230.0,6.3,49.96,5.9,1400,1472,25,0,0.0,2.9,0.0,0,0,0,0,,0.0,0.0,0,0,0,0,1385,1449,25,0,0,0,0,0,0,0,0,0,234.5,0.0,49.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,392.6,0.0,34.9,46.9,53.2,120.0,0,0,"{0,0,0,0,0}",55,0,0,0.8,0.0,0.0,"{0,0,0,0,0,0,0,0,0,0}"
